TMDB_ID,SERIES,STATUS,RELEASE_DATE,RUNTIME,OVERVIEW,Vote_Average,Vote_Count,Genres,Keywords,original_name,poster_path,backdrop_path,popularity,original_language,type,number_of_episodes,number_of_seasons,homepage,Cast,Crew,Videos
110837,Bungo Stray Dogs,Ended,2021-01-13,12,"The peaceful days of the very popular work Bungou Stray Dogs are here. The characters of the Armed Detective Agency and the Mafia are in miniature form?! Due to Atsushi and co. becoming cute, this is a different experience to the original work—a pleasant gag manga!",7.0,24,"Animation, Comedy","supernatural, slice of life, based on manga, spin off, anime, chibi",文豪ストレイドッグス わん!,/5X3Pz5BCjlrt7X5fzQWWZVLfvku.jpg,/qODR3gZVdmkSeBfr17ph28rn0J0.jpg,3.8847,ja,TV,12,1,https://bungo-stray-dogs-wan.com,"Mamoru Miyano, Kensho Ono, Kisho Taniyama",,Official Trailer [Subtitled]
214587,Bye Bye Earth,Returning Series,2024-07-12,24,"Belle Lablac doesnt really fit in as the only human being in a world full of anthropomorphic animals. No fangs, no fur, no scales, no claws. Lonely and eager to discover where she comes from, Belle journeys to find answers to the questions of her heart. Carrying nothing but her giant sword, the Runding, she faces a world of possibilities and pitfalls in hopes of discovering the truth.",7.7,11,"Animation, Sci-Fi & Fantasy, Action & Adventure","based on novel or book, anime",ばいばい、アース,/iuo2jor1Hya3bT1imNxEScgoh5o.jpg,/7KI43sAChDcCrLGT2kBACXduDX8.jpg,7.1372,ja,TV,14,1,https://bye2earth.com,"Fairouz Ai, Miyuki Sawashiro, Ami Koshimizu",,Official Trailer [Subtitled]
25707,Captain Tsubasa,Ended,1983-10-13,24,"Tsubasa Ozora loves playing football since he was a little child. After moving to the japanese town of Nankatsu together with his mother, the 11-year-old boy quickly finds friends and joins the local football team of his elementary school. Together with his newly made friends and Brazilian mentor Roberto, Tsubasa starts his exciting journey to chase after his most desired dream - one day winning the FIFA World Cup.",7.8,791,"Comedy, Drama, Animation","football (soccer), based on manga, anime, prodigy, spokon, sports competition, childhood rivals",キャプテン翼,/ttCqdE4RtUQ0b1LElhQlDYDnuu2.jpg,/8Jk9sKUx3wnkvsr5pfxfMkdz1zB.jpg,17.9317,ja,TV,128,5,,"Akari Hibino, Fujiko Takimoto, Reiko Suzuki",,
65835,Captain Tsubasa J,Ended,1994-10-21,23,Captain Tsubasa J  is a TV anime series that retells the story of the original manga and also adds some arcs from the World Youth Saga manga. The anime was originally broadcast by Fuji Television in Japan from 1994-10-21 to 1995-12-22 with 47 episodes. The animation was done by Studio Comet. The series was suspended due to budget constraints.,7.798,52,"Animation, Drama, Comedy","sports, football (soccer), based on manga, anime, prodigy, spokon, sports competition",キャプテン翼J,/utlvq1mRI77yO8JZTWTTgfoIUHc.jpg,/TvtgclnnmTm7xtBdvhJOto9o2v.jpg,9.9114,ja,TV,47,1,,"Akari Hibino, Kappei Yamaguchi, Shin-ichiro Miki",,
123548,Castlevania Nocturne,Returning Series,2023-09-28,0,"As revolution sweeps France, Richter Belmont fights to uphold his family's legacy and prevent the rise of a ruthless, power-hungry vampire ruler.",7.874,206,"Animation, Sci-Fi & Fantasy, Drama","vampire, french revolution, vampire hunter (slayer), based on video game, dark fantasy, complex, monster hunter, complicated",Castlevania: Nocturne,/4XJwo95ktJ7xupw1bCMuP91kyYr.jpg,/1swj9HxDkjzsO3yHlSwRA38hMFN.jpg,9.229,en,TV,16,2,https://www.netflix.com/title/81436901,"Edward Bluemel, Thuso Mbedu, Pixie Davies",,Main Trailer
114410,Chainsaw Man,Ended,2022-10-12,24,"Denji has a simple dream—to live a happy and peaceful life, spending time with a girl he likes. This is a far cry from reality, however, as Denji is forced by the yakuza into killing devils in order to pay off his crushing debts. Using his pet devil Pochita as a weapon, he is ready to do anything for a bit of cash.",8.551,1785,"Animation, Action & Adventure, Sci-Fi & Fantasy","secret organization, chain saw, supernatural, gore, chainsaw, based on manga, cruelty, devil, demon, combat, shounen, anime, terror, fantasy",チェンソーマン,/yVtx7Xn9UxNJqvG2BkvhCcmed9S.jpg,/5DUMPBSnHOZsbBv81GFXZXvDpo6.jpg,18.4853,ja,TV,12,1,https://chainsawman.dog/,"Kikunosuke Toya, Tomori Kusunoki, Shogo Sakata",,Main Trailer [Subtitled]
237233,Chillin in Another World with Level 2 Super Cheat Powers,Ended,2024-04-08,24,"The Magical Kingdom of Klyrode summons hundreds of heroes from other worlds every year to fight in their war against the Dark One and his army of powerful demons. Banaza is one of those heroes, summoned from the Royal Capital Paluma, but somethings not right—Banaza is only an average merchant. He has no magic, no fighting ability, and his stats are abysmal. Worse, a mishap leaves him unable to return home! Rejected as a hero and stranded in another world, abandoned to the far reaches of the kin...",7.402,61,"Animation, Sci-Fi & Fantasy, Action & Adventure","fantasy world, anime, interspecies romance, isekai, loving, relaxed, based on light novel, adventure, joyful",Lv2からチートだった元勇者候補のまったり異世界ライフ,/29z2Qja0nXaCsfig7RCFCo1LP1d.jpg,/petHMm8TmcYiBy1JOTCncBcNk83.jpg,7.2517,ja,TV,12,1,https://lv2-cheat.com,"Satoshi Hino, Rie Kugimiya, Aya Yamane",,Official Trailer [Subtitled]
24835,Clannad,Ended,2007-10-05,24,"Tomoya Okazaki is a third year high school student resentful of his life. His mother passed away from a car accident when he was younger, causing his father to resort to alcohol and cigarettes. This results in fights between the two until Tomoya's shoulder is injured in a fight. Since then, Tomoya has had distant relationships with his father, causing him to become a delinquent over time. While on a walk to school, he meets a strange girl named Nagisa Furukawa who is a year older, but is repeati...",8.3,438,"Animation, Comedy, Drama, Sci-Fi & Fantasy","adolescence, supernatural, harem, romance, slice of life, coming of age, school, anime, school club, based on visual novel, family life",CLANNAD,/bmugfsOLi5Q01nTsFkNwO0V4xgg.jpg,/cuokIYCqLqfbE9RDv8TKl18uq9W.jpg,7.6584,ja,TV,44,2,http://www.tbs.co.jp/clannad/clannad1/,"Yuichi Nakamura, Mai Nakahara, Ryotaro Okiayu",,Clannad ~After Story~ Official Trailer
34791,Claymore,Ended,2007-04-03,23,"When a shapeshifting demon with a thirst for human flesh, known as ""youma,"" arrives in Raki's village, a lone woman with silver eyes walks into town with only a sword upon her back. She is a ""Claymore,"" a being manufactured as half-human and half-youma, for the express purpose of exterminating these monsters. After Raki's family is killed, the Claymore saves his life, but he is subsequently banished from his home. With nowhere else to go, Raki finds the Claymore, known as Clare, and decides to f...",8.2,319,"Action & Adventure, Animation, Drama, Sci-Fi & Fantasy","based on manga, dark fantasy, anime, adventure",クレイモア,/rQt8X4kjBxah0laGwUVJISf1086.jpg,/9345bFQXPCyIJLQemkpI5zFJCOp.jpg,30.6381,ja,TV,26,1,https://mv.avex.jp/claymore/,"Houko Kuwashima, Motoki Takagi",,Claymore - Trailer
105248,Cyberpunk Edgerunners,Ended,2022-09-13,25,"In a dystopia riddled with corruption and cybernetic implants, a talented but reckless street kid strives to become a mercenary outlaw — an edgerunner.",8.473,1485,"Action & Adventure, Animation, Sci-Fi & Fantasy","technology, mercenary, dystopia, conspiracy, miniseries, cyberpunk, based on video game, canon, futuristic society, anime, original net animation (ona)",サイバーパンク: エッジランナーズ,/lqcDVZ8pyk08AVftMBildDR3QUK.jpg,/6N7hSnmZkEXszld37sSeG4CSIdR.jpg,12.5034,ja,TV,10,1,https://www.cyberpunk.net/edgerunners,"KENN, Aoi Yuki, Hiroki Touchi",,Masahiko Otsuka Interview [Subtitled]
